minutely,show_id,rating,director,duration,weighted_average_vote,total_votes,description,type,release_year,imdb_title_id,month_added,original_title,country,date_added,listed_in,title,season_duration,minute_duration,cast,year_added,seasonly
1,s3647,PG-13,Steven Spielberg,150 min,7.3,240462,"Director Steven Spielberg takes on the towering legacy of Abraham Lincoln, focusing on his stewardship of the Union during the Civil War years.",Movie,2012,tt0443272,February,Lincoln,"United States, India",2018-02-21 00:00:00,Dramas,Lincoln,0,150,"Daniel Day-Lewis, Sally Field, David Strathairn, Joseph Gordon-Levitt, James Spader, Hal Holbrook, Tommy Lee Jones, Jackie Earle Haley, John Hawkes, Jared Harris, Joseph Cross, Tim Blake Nelson, David Oyelowo, Bruce McGill",2018,0
1,s3649,TV-MA,Isabel Sandoval,94 min,6.4,150,An undocumented trans woman seeking legal status in the US becomes romantically involved with the grandson of the elderly woman she cares for.,Movie,2020,tt8943224,August,Lingua Franca,"United States, Philippines",2020-08-26 00:00:00,"Dramas, International Movies, LGBTQ Movies",Lingua Franca,0,94,"Eamon Farren, Lev Gorn, PJ Boudousqué, Lynn Cohen, Isabel Sandoval, Ivory Aquino, Andrea Leigh, Leif Steinert",2020,0
1,s3652,TV-PG,Genevieve Nnaji,95 min,5.6,1239,"When her father falls ill, Adaeze steps up to run the family business – alongside her uncle – and prove herself in a male-dominated world.",Movie,2018,tt7707314,January,Lionheart,Nigeria,2019-01-04 00:00:00,"Comedies, Dramas, Independent Movies",Lionheart,0,95,"Genevieve Nnaji, Nkem Owoh, Pete Edochie, Onyeka Onwenu, Kanayo O. Kanayo",2019,0
1,s3658,TV-MA,Rob Meyer,89 min,5.9,1555,"After moving from New York City to a small town in Washington state, an interracial couple and their preteen son struggle to adjust to their new life.",Movie,2016,tt5030402,June,Little Boxes,United States,2017-06-01 00:00:00,"Comedies, Dramas, Independent Movies",Little Boxes,0,89,"Melanie Lynskey, Nelsan Ellis, Armani Jackson, Oona Laurence, Janeane Garofalo, Christine Taylor, Nadia Dajani, Veanne Cox, Will Janowitz, Julie Hays",2017,0
1,s3660,TV-MA,Eli Craig,95 min,5.7,18191,"In this horror-comedy, a recently married man who wants to bond with his stepson begins to fear that the boy is a demon.",Movie,2017,tt2937366,September,Little Evil,United States,2017-09-01 00:00:00,"Comedies, Horror Movies",Little Evil,0,95,"Adam Scott, Evangeline Lilly, Bridget Everett, Owen Atlas, Chris D'Elia, Donald Faison, Clancy Brown, Tyler Labine, Kyle Bornheimer, Carla Gallo, Brad Williams, Sally Field",2017,0
1,s3664,PG,Ira Sachs,85 min,6.7,6749,Jake and Tony become friends when Jake's dad inherits a home above Tony's mother's shop. Friendship is tested when Jake's dad raises the shop's rent.,Movie,2016,tt4919484,January,Little Men,"United States, Greece, Brazil",2017-01-12 00:00:00,"Dramas, Independent Movies",Little Men,0,85,"Greg Kinnear, Jennifer Ehle, Paulina García, Alfred Molina, Michael Barbieri, Theo Taplitz, Talia Balsam, Maliq Johnson, Anthony A. Flamminio, Madison Wright, John Procaccino",2017,0
1,s3666,PG,Richard Greenberg,102 min,6.3,11519,"Brian knows there are creatures under his bed. When he faces his fears and confronts them, however, he makes some hilariously weird new friends.",Movie,1989,tt7390588,November,Little Monsters,United States,2020-11-01 00:00:00,"Children & Family Movies, Comedies",Little Monsters,0,102,"Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton, Rick Ducommun, Frank Whaley, Ben Savage, William Murray Weiss, Devin Ratray, Amber Barretto",2020,0
1,s3676,NR,Zach Clark,91 min,7.5,11855,"A former Goth studying to become a nun finds her faith tested when she returns home to visit her brother, who has been disfigured in the Iraq War.",Movie,2016,tt3756788,January,Umimachi Diary,United States,2017-01-14 00:00:00,"Comedies, Dramas, Independent Movies",Little Sister,0,91,"Addison Timlin, Ally Sheedy, Keith Poulson, Peter Hedges, Barbara Crampton, Kristin Slaysman, Molly Plunk",2017,0
1,s3690,TV-14,Rene Bueno,94 min,3.8,578,"When a 17-year-old learns the TV news host she pines for is engaged, she and her best friend launch an elaborate plan to prevent his marriage.",Movie,2018,tt5507934,May,Lo más sencillo es complicarlo todo,Mexico,2018-05-04 00:00:00,"Comedies, International Movies, Romantic Movies",Lo más sencillo es complicarlo todo,0,94,"Danna Paola, Marjorie De Sousa, Alosian Vivancos, Daniela Wong, Lalo Brito, Eduardo Tanús, Paulina Matos, Fernando Sarfati, Lorena San Martín, Consuelo Vega",2018,0
1,s3694,TV-14,Smeep Kang,90 min,6.1,135,"A disillusioned rickshaw driver in Punjab dreams of moving to Dubai, but his plan to butter up his would-be benefactor goes horribly wrong.",Movie,2016,tt6103292,October,Lock,India,2018-10-01 00:00:00,"Dramas, International Movies",Lock,0,90,"Gippy Grewal, Gurpreet Guggi, Smeep Kang, Geeta Basra, Karamjit Anmol, Harpal Singh, Vikram Grover, Priyanka Sharma",2018,0
1,s3697,R,Steven Knight,85 min,7.1,132041,"Over the space of 90 minutes, Ivan Locke's life spins out of control via a series of phone calls made while he drives down the highway to London.",Movie,2013,tt2692904,July,Locke,"United Kingdom, United States",2018-07-15 00:00:00,"Dramas, Independent Movies",Locke,0,85,"Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott, Ben Daniels, Tom Holland, Bill Milner, Danny Webb, Alice Lowe, Silas Carson",2018,0
1,s3701,PG-13,"James Mather, Steve Saint Leger",95 min,6.1,93443,A government agent wrongly accused of a crime gets a shot at freedom if he can engineer a high-risk rescue mission to outer space.,Movie,2012,tt1592525,May,Lockout,"France, United States",2020-05-07 00:00:00,"Action & Adventure, International Movies, Sci-Fi & Fantasy",Lockout,0,95,"Guy Pearce, Maggie Grace, Joseph Gilgun, Vincent Regan, Lennie James, Peter Stormare, Jacky Ido, Tim Plester, Mark Tankersley, Anne-Solenne Hatte",2020,0
1,s3702,TV-MA,"Fernando Sariñana, José Luis Gutiérrez",103 min,4.3,180,A young man and woman fall in love but are threatened to be torn apart by the tensions between their Latino and Caucasian communities in Arizona.,Movie,2017,tt7207478,July,Loco Love,Mexico,2017-07-30 00:00:00,"Dramas, Independent Movies, International Movies",Loco Love,0,103,"Evan Deverian, Melany Bennet, Jordan T. Wilson, Adan Martín Rocha",2017,0
1,s3704,TV-MA,Sudhanshu Saria,89 min,5.8,2159,Lives are upended when a hiking trip leads a Wall Street hotshot to explore his true feelings for an old pal who’s disenchanted with his boyfriend.,Movie,2015,tt5050788,May,Loev,India,2017-05-01 00:00:00,"Dramas, Independent Movies, International Movies",Loev,0,89,"Shiv Pandit, Dhruv Ganesh, Siddharth Menon, Rishabh Chaddha",2017,0
1,s3708,R,Stanley Kubrick,153 min,7.6,90641,"In this black comedy, an English professor marries his landlady to get closer to his forbidden obsession: her teenage daughter.",Movie,1962,tt0056193,November,Lolita,"United Kingdom, United States",2019-11-01 00:00:00,"Classic Movies, Dramas, Romantic Movies",Lolita,0,153,"James Mason, Shelley Winters, Peter Sellers, Sue Lyon, Gary Cockrell, Jerry Stovin, Diana Decker, Lois Maxwell, Cec Linder",2019,0
1,s3709,TV-MA,Christian Zübert,106 min,6.8,2812,"After finding love in drug-free Dubai, Stefan returns to Germany to grab documents for his wedding. But old buddy Kai's bad habits complicate things.",Movie,2017,tt5075584,November,Lommbock,Germany,2018-11-09 00:00:00,"Comedies, International Movies",Lommbock,0,106,"Lucas Gregorowicz, Moritz Bleibtreu, Louis Hofmann, Wotan Wilke Möhring, Alexandra Neldel, Melanie Winigir, Mavie Hörbiger, Dar Salim, Elmar Wepper, Antoine Monot Jr.",2018,0
1,s3732,R,Liz Garbus,95 min,6.1,14327,"Desperate to find her missing daughter, a mother fights to uncover the truth — and helps expose a string of unsolved murders. Based on a true story.",Movie,2020,tt3111426,March,Lost Girls,United States,2020-03-13 00:00:00,Dramas,Lost Girls,0,95,"Amy Ryan, Gabriel Byrne, Thomasin McKenzie, Lola Kirke, Oona Laurence, Dean Winters, Miriam Shor, Reed Birney, Kevin Corrigan, Stan Carp",2020,0
1,s3733,TV-PG,Sunkanmi Adebayo,86 min,6.2,2925,"Nigerian students Okon and Bona experience culture shock – several shocks, really – after being selected for an exchange program in London.",Movie,2017,tt6338476,December,Lost in London,Nigeria,2019-12-21 00:00:00,"Comedies, International Movies",Lost in London,0,86,"Ime Bishop Umoh, Alexx Ekubo, Stanley Chibunna, Ella Betts, Adi Lev, Kemi Olofinmakin",2019,0
1,s3744,TV-MA,Imtiaz Ali,140 min,5.0,6292,"When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone decade may offer some wisdom.",Movie,2020,tt10023024,April,Love Aaj Kal,India,2020-04-27 00:00:00,"Dramas, International Movies, Romantic Movies",Love Aaj Kal,0,140,"Kartik Aaryan, Sara Ali Khan, Randeep Hooda, Arushi Sharma, Simone Singh, Monika Pawar, Amrit Arora, Siddharth Kak",2020,0
1,s3748,TV-MA,Jatla Siddartha,110 min,7.3,676,"A sexually inexperienced rickshaw driver struggles to build intimacy with his shy new wife in their tiny, overcrowded quarters.",Movie,2017,tt7647198,September,Love and Shukla,India,2018-09-01 00:00:00,"Dramas, Independent Movies, International Movies",Love and Shukla,0,110,"Saharsh Kumar Shukla, Taneea Rajawat, Hima Singh, Aparna Upadhyay, Loknath Tiwari, Sambhaji Sasane",2018,0
1,s3750,R,RZA,106 min,5.4,842,"After enrolling in a college poetry course, a struggling rapper finds inspiration for her new voice through slam poetry.",Movie,2016,tt4686108,March,Love Beats Rhymes,United States,2018-03-01 00:00:00,"Dramas, Romantic Movies",Love Beats Rhymes,0,106,"Azealia Banks, Lucien Laviscount, Jill Scott, Common, Lorraine Toussaint, Hana Mae Lee, Jeremie Harris",2018,0
1,s3755,TV-14,Andibachtiar Yusuf,101 min,7.4,791,"Richard accepts a bet that he can't find a companion to a friend's wedding, not knowing the dating app he's using includes a 45-day contract.",Movie,2018,tt8065796,October,Love for Sale,Indonesia,2019-10-06 00:00:00,"Dramas, International Movies, Romantic Movies",Love for Sale,0,101,"Gading Marten, Della Dartyan, Rukman Rosadi, Albert Halim, Verdi Solaiman, Adriano Qalbi, Sabrina Rochelle Kalangie, Rizky Mocil",2019,0
1,s3756,TV-14,Andibachtiar Yusuf,96 min,6.9,371,"Exhausted with his mother’s failed attempts at setting him up with women, Ican hires an ideal partner from a matchmaking app.",Movie,2019,tt10643938,February,Love for Sale 2,Indonesia,2020-02-10 00:00:00,"Dramas, International Movies, Romantic Movies",Love for Sale 2,0,96,"Della Dartyan, Adipati Dolken, Ratna Riantiarno, Ariyo Wahab, Bastian Steel, Gading Marten, Putri Ayudya, Taskya Namya, Egi Fedly, Yayu Unru, Abdurrahman Arif",2020,0
1,s3759,TV-MA,Cristina Jacob,105 min,6.1,282,"Two young artists, a violin player and an actress, fight to achieve their dreams and keep their relationship together during Christmastime.",Movie,2015,tt3764686,June,Love Is a Story,Romania,2019-06-01 00:00:00,"International Movies, Music & Musicals, Romantic Movies",Love Is a Story,0,105,"Raluca Aprodu, Dragos Bucur, Ducu Darie",2019,0
1,s3760,TV-MA,"Andy Delaney, Monty Whitebloom",93 min,5.1,517,"Diagnosed with selective perception, a young woman is prescribed by a psychotherapist to spend time with a troubled man she cannot see.",Movie,2019,tt4712086,May,Love Is Blind,United States,2020-05-12 00:00:00,"Dramas, Independent Movies, Romantic Movies",Love Is Blind,0,93,"Shannon Tarbet, Aidan Turner, Benjamin Walker, Matthew Broderick, Chloë Sevigny, Mark Blum, Jason Fuchs, Kabby Borders",2020,0
1,s3763,PG-13,Alfons Adetuyi,94 min,5.8,1088,"To assert her independence from her rigid father’s expectations, a headstrong woman hires a desperate Los Angeles man to pose as her fiancé in Africa.",Movie,2018,tt4329242,February,Love Jacked,"Canada, South Africa",2020-02-01 00:00:00,"Comedies, International Movies, Romantic Movies",Love Jacked,0,94,"Amber Stevens West, Shamier Anderson, Keith David, Mike Epps, Lyriq Bent, Marla Gibbs, Angela Gibbs, Demetrius Grosse, Nicole Lyn",2020,0
1,s3764,R,Theodore Witcher,109 min,7.5,3797,"In this urban romantic comedy set in Chicago, the ups and downs of courtship play out between a young black poet and a pretty shutterbug.",Movie,1997,tt0119572,November,Love Jones,United States,2019-11-01 00:00:00,"Comedies, Dramas, Independent Movies",Love Jones,0,109,"Larenz Tate, Nia Long, Isaiah Washington, Lisa Nicole Carson, Bill Bellamy, Leonard Roberts, Bernadette L. Clarke, Khalil Kain",2019,0
1,s3768,TV-14,Saandeep Patel,163 min,8.4,1269,"Not romantically inclined, a popular radio personality finds herself caught between two diametrically opposed suitors.",Movie,2017,tt7580570,May,Love Ni Bhavai,India,2018-05-01 00:00:00,"Comedies, International Movies, Romantic Movies",Love Ni Bhavai,0,163,"Malhar Thakar, Pratik Gandhi, Aarohi Patel, Maulik Jagdish Nayak, Diana Raval, Roopa Divatia, Aarti Patel",2018,0
1,s3777,TV-MA,Steven Fine,77 min,5.9,501,A charming hitman questions his profession after learning his next target is the karaoke singer he’s falling in love with.,Movie,2018,tt7543072,July,Love Shot,United States,2019-07-15 00:00:00,"Dramas, Thrillers",Love Shot,0,77,"Dakota Loesch, Amy Tsang, John Kapelos, Cruz Kim, Victor J. Ho, Clint Jung, Daniel Phai, Cindy Chu, Brian Kurtis, Pete Herron",2019,0
1,s3781,TV-14,Antoinette Jadaone,111 min,7.6,457,"In search of aliens, a young woman's road trip becomes an emotional journey when she finds — and falls for — a charming companion with cancer.",Movie,2017,tt7127344,December,Love You to the Stars and Back,Philippines,2020-12-17 00:00:00,"Comedies, International Movies, Romantic Movies",Love You to the Stars and Back,0,111,"Julia Barretto, Joshua Garcia, Carmina Villaroel, Cherry Pie Picache, Ariel Rivera, Maricar Reyes, Edgar Allan Guzman, Jelson Bay, Odette Khan",2020,0
1,s3789,TV-MA,Anita Barbosa,92 min,2.4,147,"When a fashion blogger falls for a video game vlogger, their romance goes viral. But separating their virtual life from reality gets complicated.",Movie,2017,tt0202458,June,Love.com,Brazil,2017-06-01 00:00:00,"Comedies, International Movies, Romantic Movies",Love.com,0,92,"Isis Valverde, Gil Coelho, Joaquim Lopes, Carol Portes, Alexandra Richter, Marcos Mion, João Côrtes, César Cardadeiro",2017,0
1,s3791,TV-MA,So Yong Kim,84 min,6.3,4003,"Best friends Sarah and Mindy share an unexpected moment while on a road trip. Years later, the two struggle to reconnect before a wedding.",Movie,2016,tt4305148,May,Lovesong,United States,2017-05-15 00:00:00,"Dramas, Independent Movies, Romantic Movies",Lovesong,0,84,"Jena Malone, Riley Keough, Brooklyn Decker, Amy Seimetz, Ryan Eggold, Rosanna Arquette, Cary Joji Fukunaga, Marshall Chapman, Neal Huff",2017,0
1,s3795,TV-MA,Katherine Brooks,77 min,6.3,11733,An esteemed young poetry teacher at a Catholic boarding school risks everything when she engages in a feverish affair with a female student.,Movie,2006,tt0323120,July,Loving Annabelle,United States,2018-07-01 00:00:00,"Dramas, Independent Movies, LGBTQ Movies",Loving Annabelle,0,77,"Erin Kelly, Diane Gaidry, Laura Breckenridge, Michelle Horn, Gustine Fudickar, Ilene Graff, Kevin McCarthy, Markus Flanagan",2018,0
1,s3798,TV-MA,Dibakar Banerjee,112 min,7.1,5146,This provocative drama examines how the voyeuristic nature of modern society affects three unusual couples in Northern India.,Movie,2010,tt1608777,May,"LSD: Love, Sex Aur Dhokha",India,2019-05-16 00:00:00,"Dramas, Independent Movies, International Movies","LSD: Love, Sex Aur Dhokha",0,112,"Anshuman Jha, Rajkummar Rao, Amit Sial, Arya Banerjee, Neha Chauhan, Atul Mongia, Shruti, Herry Tangdi",2019,0
1,s3807,TV-MA,Jun-seong Kim,102 min,6.1,2688,"After searching for his abducted son for three years, a devastated father attempts to track down his missing child through lucid dreams.",Movie,2017,tt6830780,June,Loosideu deurim,South Korea,2017-06-02 00:00:00,"International Movies, Sci-Fi & Fantasy, Thrillers",Lucid Dream,0,102,"Ko Soo, Kyung-gu Seol, Yu-chun Park, Hye-jung Kang, In-hwan Park, Ho-jin Chun",2017,0
1,s3809,TV-14,Zoya Akhtar,156 min,7.1,9366,"When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend.",Movie,2009,tt0886539,December,Luck by Chance,India,2019-12-15 00:00:00,"Dramas, International Movies, Romantic Movies",Luck by Chance,0,156,"Farhan Akhtar, Konkona Sen Sharma, Rishi Kapoor, Dimple Kapadia, Isha Sharvani, Sanjay Kapoor, Juhi Chawla, Hrithik Roshan, Alyy Khan, Sheeba Chaddha",2019,0
1,s3811,TV-14,Ranjit Tiwari,144 min,6.2,2541,"After being arrested for a crime he didn't commit, an aspiring musician teams up with some of his inmates at Lucknow Central to form a band.",Movie,2017,tt5697870,October,Lucknow Central,India,2017-10-16 00:00:00,"Dramas, International Movies, Music & Musicals",Lucknow Central,0,144,"Farhan Akhtar, Diana Penty, Ronit Roy, Gippy Grewal, Deepak Dobriyal, Inaamulhaq, Rajesh Sharma",2017,0
1,s3813,TV-14,"Radhika Rao, Vinay Sapru",131 min,4.7,3161,"During an uprising in Russia's St. Petersburg, teen girl Lucky meets handsome Aditya, the Indian ambassador's son, and together they flee the chaos.",Movie,2005,tt0449306,November,Lucky: No Time for Love,India,2017-11-15 00:00:00,"Dramas, International Movies, Romantic Movies",Lucky: No Time for Love,0,131,"Salman Khan, Sneha Ullal, Mithun Chakraborty, Kader Khan, Navni Parihar, Ravi Baswani, Vikram Gokhale, Mumait Khan",2017,0
1,s3814,TV-MA,Anurag Basu,150 min,2.8,666,"From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",Movie,2020,tt3724898,November,Ludo,India,2020-11-12 00:00:00,"Comedies, Dramas, International Movies",Ludo,0,150,"Abhishek Bachchan, Aditya Roy Kapur, Rajkummar Rao, Sanya Malhotra, Fatima Sana Shaikh, Pankaj Tripathi, Rohit Saraf, Shalini Vatsa, Pearle Maaney",2020,0
1,s3817,TV-PG,Laxman Utekar,125 min,6.3,7897,"Pretending to marry in order to cohabitate, a small-town couple lands in endless awkward situations to hide the truth from their orthodox families.",Movie,2019,tt8908002,June,Luka Chuppi,India,2019-06-07 00:00:00,"Comedies, International Movies, Romantic Movies",Luka Chuppi,0,125,"Kartik Aaryan, Kriti Sanon, Pankaj Tripathi, Vinay Pathak, Aparshakti Khurana, Atul Srivastava, Alka Amin",2019,0
